0;TOURNEY_DATE
-0.2831787401633739;1967-12-28
0.2537165658753745;1967-12-28
0.43513119697895225;1967-12-28
0.29300932402954777;1967-12-28
0.06144488252400988;1967-12-28
0.20191419945759898;1967-12-28
-0.05895999750736723;1967-12-28
-0.41353669566279055;1968-01-08
0.06551071793878595;1968-01-08
-0.14800997542294744;1968-01-08
-0.03654852379843164;1968-01-08
-0.1069128850454001;1968-01-08
0.08635218493040993;1968-01-08
-0.22027162568698064;1968-01-08
0.001674871552549902;1968-01-08
-0.29808538480224506;1968-01-08
0.4711803170668654;1968-01-08
0.09764937241758222;1968-01-08
0.326657016538799;1968-01-08
-0.16885144241457142;1968-01-08
0.11715955764430226;1968-01-08
0.783942080141188;1968-01-08
-0.11245618277759002;1968-01-08
-0.38741184591892297;1968-01-08
0.1656730746951912;1968-01-08
-0.26349066462726284;1968-01-08
0.041836534626206956;1968-01-08
-0.06045896701852162;1968-01-08
0.18898141003102006;1968-01-08
0.2449862551768406;1968-01-08
0.14087710695552483;1968-01-08
0.2929764323455343;1968-01-08
-0.4640618525374182;1968-01-08
0.8339593300187993;1968-01-08
0.22324741871810877;1968-01-08
-0.05203316314072447;1968-01-08
0.25013060167757567;1968-01-08
-0.45853184538679015;1968-01-08
-0.38301487729666334;1968-01-08
-0.018216587229215445;1968-01-08
0.425550082108736;1968-01-08
0.283134335277543;1968-01-08
0.16117289276134328;1968-01-08
0.23826115740886056;1968-01-08
0.33731377392280354;1968-01-08
-0.3681594963737656;1968-01-08
0.030320177291064912;1968-01-08
-0.060565585063836455;1968-01-08
0.5242981382048963;1968-01-08
-0.1285128326388775;1968-01-08
-0.036572273588813216;1968-01-08
-0.6706559840234871;1968-01-08
-0.2329910115138197;1968-01-08
-0.5959822554057533;1968-01-08
-0.16003270762703994;1968-01-08
0.32180432912011175;1968-01-08
0.16271269695690227;1968-01-08
0.397288065677546;1968-01-08
-0.47997911654769826;1968-01-08
0.21165738977081744;1968-01-08
0.1392632418135466;1968-01-08
0.24319022109263072;1968-01-08
0.3522628679914353;1968-01-08
0.12636274472693004;1968-01-08
-0.26195252946914904;1968-01-14
-0.6561942049225842;1968-01-14
-0.03253955447486795;1968-01-14
-0.002503725318257059;1968-01-14
0.8363843920066744;1968-01-14
0.6549233566750274;1968-01-14
-0.059537038038939824;1968-01-14
-0.8553096834583604;1968-01-14
0.3466099513399741;1968-01-14
0.33324928138546395;1968-01-14
0.17096413287958157;1968-01-14
0.5746800014334867;1968-01-14
0.016788757023682252;1968-01-14
-0.02447059059184007;1968-01-14
-0.014057694374071825;1968-01-14
0.909216704450439;1968-01-14
1.1231552854246591;1968-01-14
-0.34239464689596677;1968-01-14
-0.39526914098736654;1968-01-14
-0.29609194815952555;1968-01-14
-0.4416403832193008;1968-01-14
-0.03253147969640478;1968-01-14
0.42017002361595407;1968-01-14
0.6849538932552572;1968-01-14
-0.8190647961608488;1968-01-14
-0.3967169201396164;1968-01-14
-0.7554313565840706;1968-01-14
-0.17402632958354722;1968-01-14
-0.7251867601585708;1968-01-14
0.7040066811946661;1968-01-14
0.014825111740326177;1968-01-14
0.2530240698509619;1968-01-14
0.10460634836308177;1968-01-14
0.16149338535642205;1968-01-14
-0.16764935169761352;1968-01-14
0.029954900149694222;1968-01-14
0.21978404745643776;1968-01-14
0.06917481240608445;1968-01-14
0.14032650763246757;1968-01-14
0.0010599609964323093;1968-01-14
-0.02469767938656925;1968-01-14
0.008546274717424458;1968-01-14
-0.2128747559012855;1968-01-14
0.740491439702781;1968-01-14
0.4991372990875973;1968-01-14
-0.5623378286779614;1968-01-14
-0.6457526089523349;1968-01-14
0.21308346590905647;1968-01-14
-0.30279991375726206;1968-01-14
-0.04652506676141156;1968-01-14
0.8783787779913198;1968-01-14
0.19648794591688915;1968-01-14
-0.5231431717402321;1968-01-14
0.2297330757380181;1968-01-14
1.085913096486609;1968-01-14
0.9209845308635187;1968-01-14
0.7736392572020052;1968-01-14
-0.2429649806434295;1968-01-14
-0.7743369119716838;1968-01-14
0.7950735191018128;1968-01-14
-0.022618285169061406;1968-01-19
0.46113602048600116;1968-01-19
-0.06584678334588287;1968-01-19
0.18575457762435332;1968-01-19
-0.2135955037240063;1968-01-19
-0.006938364624868369;1968-01-19
-0.09370824822169334;1968-01-19
-0.7341305701069307;1968-01-19
0.5401855588028115;1968-01-19
-0.21812638277502377;1968-01-19
-0.7398779601600622;1968-01-19
-0.12872290914424608;1968-01-19
-0.6319937760726907;1968-01-19
0.008546274717424458;1968-01-19
-0.04629251001199447;1968-01-19
-0.06308545812972428;1968-01-19
0.3027544222209882;1968-01-19
0.5224721368196742;1968-01-19
0.3750160724850214;1968-01-19
0.19445545410254234;1968-01-19
0.07028955088469553;1968-01-19
0.11525541042070149;1968-01-19
-0.3199374297631295;1968-01-19
-0.26866947914929507;1968-01-19
0.20790828186531568;1968-01-19
0.17973493446697192;1968-01-19
-0.7222696291812744;1968-01-19
0.06152039720290477;1968-01-19
-0.24867502601837133;1968-01-19
-0.09251599405220391;1968-01-19
0.4721298765394516;1968-01-19
-0.32485624082869397;1968-01-19
0.2797237149788355;1968-01-19
-0.4976758395346083;1968-01-19
-0.5188471882942135;1968-01-19
0.008546274717424458;1968-01-19
0.3700353767244432;1968-01-19
-0.3748345544009451;1968-01-19
-0.17540973672342416;1968-01-19
-0.4077540598288025;1968-01-19
-0.007133645826768579;1968-01-19
-0.3385570668241997;1968-01-19
0.26946493015868156;1968-01-19
0.8064335082366043;1968-01-19
0.3415325908843766;1968-01-19
-0.19538205938587078;1968-01-19
0.1716688747070969;1968-01-19
-0.4444143303176428;1968-01-19
-0.07837241275948234;1968-01-19
-0.46737389236578014;1968-01-19
0.2923987274008862;1968-01-19
-0.00010837469776288469;1968-01-19
-0.2639319330120728;1968-01-19
0.023104306716474912;1968-01-19
-0.3426037114314473;1968-01-19
0.12798492307899884;1968-01-19
-0.3581228769735397;1968-01-19
0.09975400459221888;1968-01-20
-0.1321347736768542;1968-01-20
-0.013614486587842716;1968-01-20
0.1301276891326228;1968-01-20
0.08445489591334517;1968-01-20
-0.3081990399141905;1968-01-20
-0.06329101049374579;1968-01-20
-0.17476518904821955;1968-01-20
-0.2461703502815797;1968-01-20
-0.025162223804734818;1968-01-20
-0.07193705542998843;1968-01-20
-0.21598531840515475;1968-01-20
-0.09391605286918502;1968-01-20
-0.325291068855056;1968-01-22
0.21826454114274924;1968-01-22
0.11023195782383077;1968-01-22
-0.2485624905469007;1968-01-22
-0.15146629273918194;1968-01-22
0.4616898514818799;1968-01-22
-0.060838352161446924;1968-01-22
-0.01512121320110703;1968-01-22
0.03761041548266626;1968-01-22
-0.6754731795755529;1968-01-22
0.2292027842158215;1968-01-22
-0.1354408935525505;1968-01-22
-0.14456151067604628;1968-01-22
-0.20498226754658802;1968-01-22
0.31633392364393714;1968-01-22
-0.6887441823835205;1968-01-22
-0.7750037568968924;1968-01-22
0.2673705970677634;1968-01-22
0.5719852737763657;1968-01-22
0.7070827983296574;1968-01-22
-0.7811143693476935;1968-01-22
0.5592239978277385;1968-01-22
-0.8585937435761632;1968-01-22
-0.2405397427548673;1968-01-22
-0.2422640520264186;1968-01-22
0.1655992665187192;1968-01-22
0.31005763871789516;1968-01-22
-0.6676836565051806;1968-01-22
0.6625514473810247;1968-01-22
0.2596848243418988;1968-01-22
0.2781149250350313;1968-01-31
0.5497385212447117;1968-01-31
0.14635432238227944;1968-01-31
0.5428638013109833;1968-01-31
-0.2608908796059036;1968-01-31
-0.04254165579926182;1968-01-31
-0.3648653361547536;1968-01-31
-0.581901948649968;1968-01-31
-0.20768083918398247;1968-01-31
0.012954694792570658;1968-01-31
-0.007133645826768579;1968-01-31
-0.14901300091504543;1968-01-31
0.2679318982107338;1968-01-31
0.061618734878768955;1968-01-31
0.36630165311341556;1968-01-31
0.4922038069907172;1968-01-31
-0.6631314228745108;1968-01-31
-0.32546761593164164;1968-01-31
-0.1554685975319654;1968-01-31
0.10529751380069198;1968-01-31
0.21088816177675845;1968-01-31
0.7085097125694921;1968-01-31
-0.6557114488800726;1968-01-31
-0.021488270172144837;1968-02-01
0.5485880385218411;1968-02-01
0.6508311284433594;1968-02-01
0.09474143339433287;1968-02-01
-0.44193577918706883;1968-02-01
-0.08952069380724875;1968-02-01
0.13671825982560948;1968-02-01
0.3719068341984591;1968-02-01
0.37056847262469517;1968-02-01
-0.6403694655687884;1968-02-01
0.02276823863893386;1968-02-01
0.3713329002066558;1968-02-01
-0.2785129469295674;1968-02-01
0.06090851240138722;1968-02-01
0.04097070674223861;1968-02-01
-0.09991090485832012;1968-02-01
